"osm_obj","osm_id","osm_lat","osm_lng","osm_ref:FR:prix-carburants","osm_name","osm_brand","osm_operator","osm_opening_hours"
"node","25210660",48.2752106,1.8555697,"28310010","Station Total","Total","Total","24/7"
"node","25210669",47.0902809,1.8449814,"36150004","Station BP","","BP","24/7"
"node","25210677",48.335958,3.0801781,"89340004","Esso","Esso","Esso","24/7"
"node","25210680",43.4010294,5.5758731,"13124002","Station Rompetrol","","","24/7"
"node","25210685",47.8699086,5.3287024,"52200014","Relais Total Access De Langres","","Total","24/7"
"node","25210698",49.0335552,2.804664,"77165006","Relais Total Du Sauvoy","","Total","24/7"
"node","25210701",46.3383621,2.5673963,"3410001","C. C. Auchan","","Auchan","24/7"
"node","25210719",49.1800813,6.1763542,"57140003","Station Esso","","Esso","24/7"
"node","25210720",50.54039,3.07374,"59710006","Station Bp","","BP",""
"node","25210723",45.7774472,3.1968612,"63370001","C. C. Cora","","Cora","24/7"
"node","25210730",49.2108825,2.5930507,"60300007","Total","","Total","24/7"
"node","25210736",49.2480581,2.4765268,"60100003","Station Shell","","Shell","24/7"
"node","25210739",49.2547334,4.0169743,"51100048","Total Access","","Total","24/7"
"node","25210741",44.756,4.758,"7250004","Garage du Rhône","","Avia","Mo-Fr 07:30-19:00;Sa 08:30-14:00"
"node","25210767",43.4197701,1.3736788,"31600001","Super U","","Super U","24/7"
"node","25210772",47.4758645,0.7769067,"37380003","Relais BP De Meslay","","BP","24/7"
"node","25210778",46.9756513,-0.1922308,"79100004","Station Esso","Esso","Esso","24/7"
"node","25210783",45.0127644,-0.4249249,"33240001","C. C. Géant Casino","","Casino",""
"node","25210786",50.5288101,3.045791,"59113007","Station BP","","BP","24/7"
"node","25210788",46.6814158,-1.0489624,"85110001","C. C. Hyper U","","Hyper U","24/7"
"node","25210793",45.8140159,3.1089835,"63100003","Auchan","","Auchan","24/7"
"node","25210801",49.0278214,2.347044,"95331002","Station Bp","","BP","24/7"
"node","25210812",47.2638204,6.0582566,"25220002","Station Avia","","Avia","24/7"
"node","25210813",48.7482851,1.2724216,"28500008","Relais Total De La Couette","","Total",""
"node","25210821",43.1955596,1.0028163,"31220001","Station Service","","Super U",""
"node","25210824",49.73266,4.753189,"8000006","C.c. Cora","","Cora",""
"node","25210826",47.4194802,-1.0144251,"44370009","Station Esso","","Esso",""
"node","25210832",46.7016384,0.3668032,"86130009","Station Avia","","Avia",""
"node","25210834",48.478988,-2.6251764,"22120002","Station Avia","","Avia",""
"node","25210846",49.2709818,-0.6942606,"14400004","Station BP","","BP",""
"node","25210848",48.6038843,7.7582739,"67300003","Relais Total De L'Aar","","Total","24/7"
"node","25210851",49.0535795,2.1747419,"95540004","Station Bp","","BP","24/7"
"node","25210874",43.5192213,5.4336053,"13100018","BP Aix-en-Provence Maréchal Juin","BP","","24/7"
"node","25210897",48.7420343,2.4469394,"94190005","Esso","","Esso","24/7"
"node","25210905",48.09032,-1.09831,"35500009","Relais Total d'Erbrée","","Total",""
"node","25210907",45.0327368,1.5246676,"46600004","Station Esso","","Esso","24/7"
"node","25210922",44.4038501,0.6776513,"47300001","C. C. Auchan","","Auchan","24/7"
"node","25210924",44.0270677,2.155243,"81400001","C. C. Hyper U","","Hyper U","24/7"
"node","25210930",46.4961286,5.3116591,"71480003","Station Avia","","Avia","24/7"
"node","25210939",50.6889062,1.6188693,"62360006","Relais Total Access Des Bergeronnettes","","Total","24/7"
"node","25210941",47.7172165,7.1379505,"68520006","Relais Total De Diefmatten","","Total","24/7"
"node","25210948",47.4669781,-0.5258178,"49000001","Géant Casino","","Casino",""
"node","25210951",46.1517604,4.1544073,"42190003","Intermarché","","Groupement des Mousquetaires",""
"node","25210953",49.1010424,6.1628482,"57000021","Relais Total de Saint-Privat","Total","","24/7"
"node","25210961",43.655,0.565,"32000002","Station Shell","Avia","Shell","24/7"
"node","25210972",45.81893,6.0051,"74540001","Station Total","","Total","24/7"
"node","25210974",45.1939654,0.6601311,"24430001","Auchan","","","24/7"
"node","25210986",45.4135358,4.3739442,"42150001","Géant Casino","","Casino","24/7"
"node","25210988",47.9784323,1.8579621,"45520003","Relais Total de la Retreve","","Total","24/7"
"node","25210996",43.2160818,3.0924103,"11110005","Relais Total De Vinassan","","Total","24/7"
"node","25210999",48.7431,1.3899,"28100006","Relais Total De Dreux","","Total","24/7"
"node","25211004",50.6822317,3.127385,"59290001","Station Carrefour","","Carrefour",""
"node","25211007",43.4156341,3.7196479,"34200003","Station Dyneff","","","24/7"
"node","25211010",48.3476875,-1.1819497,"35301001","Carrefour","","",""
"node","25211012",43.4203568,4.9781685,"13110005","Station Agip","","Agip","24/7"
"node","25211015",50.592429,3.0518924,"59139001","C. C. Cora","","Cora","24/7"
"node","25211024",47.217843,5.0026649,"21220002","","","Esso","24/7"
"node","25211027",48.929039,2.1887294,"78800003","Avia","","Avia","24/7"
"node","25211031",47.8800232,-3.554826,"29300004","Carrefour Market","","Carrefour",""
"node","25211032",48.6772732,2.1983691,"91940009","Station-service Total Access","Total","Total","24/7"
"node","25211041",43.4431978,5.2243108,"13700010","Relais de Bolmon","Total","","24/7"
"node","25211044",45.575843,-0.677631,"17260001","Super U","","Super U","24/7"
"node","25211046",49.1187866,4.2466093,"51400007","Station BP","","BP","24/7"
"node","25211067",43.5950303,3.848338,"34070018","Total Access","Total Access","Elf","24/7"
"node","25211069",48.3330823,4.0231572,"10600001","Géant Casino","","Casino","24/7"
"node","25211072",49.4989479,0.1586674,"76600024","Total Access","","Total","24/7"
"node","25211084",45.684,-0.16,"16200003","Intermarché","","Groupement des Mousquetaires",""
"node","25211089",47.6041,1.3149,"41000019","Relais Total Anne De Bretagne","","Total","24/7"
"node","25211094",45.19692,5.6731266,"38600001","Géant Casino","","",""
"node","25211096",43.42079,5.2686,"13127010","Station Total-Relais de l'Anjoly","","Total","24/7"
"node","25211107",43.4895166,5.1731926,"13130005","Le nouveau relais de Berre","Dyneff","",""
"node","25211109",48.7813743,2.1726301,"78140008","Total - Relais de Vélizy","","Total","24/7"
"node","25211111",44.4248808,1.4406932,"46000012","Relais Total du Quercy","","Total","24/7"
"node","25211123",49.3608941,0.8600718,"27310007","Relais Total De Bosgouet","","Total","24/7"
"node","25211126",48.0753606,6.8844619,"88400005","Total access","Total Access","Elf","24/7"
"node","25211131",49.523436,2.7223029,"60490007","Relais Total De Ressons","Total","Total","24/7"
"node","25211139",48.5281698,2.0237213,"91410003","Intermarché","","Groupement des Mousquetaires","24/7"
"node","25211145",49.3525221,6.1601767,"57100007","Station Total","","Total","24/7"
"node","25211148",45.3401338,2.4341008,"15210001","Super U","","Super U",""
"node","25211150",43.7406958,-1.0169842,"40990001","Station Total","","Total",""
"node","25211155",47.2473864,-1.6079588,"44800001","Auchan","","Auchan","24/7"
"node","25211164",47.7747454,-3.340702,"56607001","Géant Casino","","Casino",""
"node","25211166",46.143051,4.7675805,"69220010","Relais Total de Dracé","","Total","24/7"
"node","25211169",44.8926549,-0.6675157,"33320008","Station-service Total Access","","","24/7"
"node","25211175",44.8826609,-0.5634972,"33080001","C. C. Auchan Le Lac","","Auchan","24/7"
"node","25211186",47.9024928,1.8931386,"45000008","Total Access","","Total","24/7"
"node","25211206",46.7006324,-1.9299891,"85800002","Station Total Des Salines","","Total","24/7"
"node","25211210",45.1950053,4.8142113,"26240002","Station Total Echinard et Faure","","Total","24/7"
"node","25211324",48.7623552,2.0423258,"78960003","Station BP","","BP","24/7"
"node","25211416",49.5251942,0.1896288,"76290001","Auchan","","Auchan",""
"node","25211429",43.0970703,-0.0380608,"65100009","Relais Total Du Jer","","Total","24/7"
"node","25211440",48.4262838,2.9273019,"77130011","Total","","Total","24/7"
"node","25211445",49.276378,1.7618768,"27140004","Intermarché","","Groupement des Mousquetaires","24/7"
"node","25211450",47.6505704,0.4692569,"72500002","Aire de Sarthe-Touraine","","Station Shell","24/7"
"node","25211492",49.1009261,-1.0805207,"50000004","Intermarché","","Groupement des Mousquetaires",""
"node","25211497",48.6641609,5.8883554,"54200007","Cora","","Cora","24/7"
"node","25211502",44.6970081,-0.0885602,"33540001","Super U","","Super U","24/7"
"node","25211506",47.9351817,1.8956351,"45400006","Total","","Relais Total des Aubrais","24/7"
"node","25211512",43.1242494,6.1488487,"83400012","","Intermarché","","24/7"
"node","25211523",49.1326525,6.6605888,"57740008","Station Total","Total","Total","24/7"
"node","25211544",50.1487123,3.2223569,"59400006","Cora","","Cora","24/7"
"node","25211577",49.5727735,0.4683272,"76210002","Station Avia","","Avia","24/7"
"node","25211581",49.1382703,0.1719857,"14100005","Station Esso Relais Auto Lexovien","","Esso",""
"node","25211588",45.7262887,3.1880669,"63670001","Intermarché","","Groupement des Mousquetaires",""
"node","25211593",49.3702443,3.3389778,"2200015","","","","24/7"
"node","25211601",43.5774471,4.198336,"30220002","Intermarché","","Groupement des Mousquetaires","24/7"
"node","25211609",43.11266,0.7883,"31800009","Opel Comminges Auto","","",""
"node","25211621",45.2025954,5.7624422,"38240003","Carrefour","","Carrefour","24/7"
"node","25211630",48.0270822,-0.3433256,"53270001","Aire de la vallée de l'Erve","","Total",""
"node","25211639",43.4143275,6.4528072,"83550005","Station Via","","Via","24/7"
"node","25211643",45.4605431,-0.1439583,"16300001","Station Elf","Total Access","Elf","24/7"
"node","25211664",49.25056,2.4762,"60100004","Station Esso","","Esso","24/7"
"node","25211672",43.4427238,3.6968474,"34540002","Station Total Access","","Total","24/7"
"node","25211680",48.7816729,2.0212207,"78190010","Total Access","","Total","24/7"
"node","25211691",45.5918798,3.1401279,"63320002","Station Vigouroux","","","24/7"
"node","25211702",48.9406476,1.9546253,"78630009","Relais Total De Morainvilliers","","Total","24/7"
"node","25211715",48.4807452,-2.6736421,"22120001","Hyper U","","Hyper U","24/7"
"node","25211731",46.646,-0.747,"85120001","Super U","","Super U","24/7"
"node","25211739",45.3587444,5.592147,"38500007","Total Access","Total Access","Elf","24/7"
"node","25211754",47.8819754,1.9024994,"45100001","Auchan","","Auchan","24/7"
"node","25211762",43.4337741,5.3956411,"13320005","Station Esso Cabriès","","Esso","24/7"
"node","25211765",47.4188902,-0.1316876,"49160004","Station Shell","","Shell",""
"node","25211779",49.1998552,-0.3600573,"14000021","Total Access","Total Access","","24/7"
"node","25211791",45.4759724,4.3439357,"42390001","C. C. Auchan","","Auchan","24/7"
"node","25211795",43.7222714,-0.2646413,"40800001","Station Elf","Total Access","Elf",""
"node","25211815",47.1618205,-1.5131733,"44840002","Relais Total De Vertou","","Total","24/7"
"node","25211819",47.4306216,1.435339,"41700004","Super U","","Super U","24/7"
"node","25211824",45.9973412,4.7334192,"69658001","C. C. Géant Casino","","Casino","24/7"
"node","25211827",43.6182776,3.9884548,"34130004","Relais Total De Mauguio","","Total",""
"node","25211832",44.226,0.672,"47480001","Station Total De Malere","","Total","24/7"
"node","25211836",46.6666251,0.3712959,"86360001","C. C. Auchan","","Auchan","24/7"
"node","25211840",42.979619,1.1445247,"9200003","Le Relais de Guzet","","DEFA","24/7"
"node","25211845",48.9908848,4.342272,"51520002","Relais Total Aire de Saint-Martin sur le Pré","","Total","24/7"
"node","25211849",46.11775,3.411013,"3700002","Relais Total Lagarde","Total","Total","24/7"
"node","25211853",49.8645589,2.3767434,"80440001","C. C. Géant Casino Glisy","","Casino","24/7"
"node","25211869",45.5945602,5.2720233,"38307001","Station Total","","Total",""
"node","25211876",47.3297266,6.1288017,"25640003","Station Esso","","Esso","24/7"
"node","25211898",49.3974479,3.3549302,"2880001","Station Marché Sa Auto Pieces","","Groupement des Mousquetaires",""
"node","25211903",43.9341703,-0.063784,"32150002","Station Elf","Total Access","Elf","24/7"
"node","25211917",48.4104597,-4.5154023,"29200004","Total Access","","Ateliers Caugant SA",""
"node","25211921",43.3458146,5.3549014,"13015013","Station Agip","","Agip","24/7"
"node","25211931",48.0898484,7.3603849,"68000019","Relais des Cigognes","","Total","24/7"
"node","25211933",43.771403,1.6757724,"81370001","Carrefour","","Carrefour","24/7"
"node","25211939",50.7546105,2.2445738,"62500001","Carrefour","","Carrefour","24/7"
"node","25211946",43.4549154,1.5842545,"31450003","Intermarché","","Groupement des Mousquetaires","24/7"
"node","25211951",44.8874845,-0.5797548,"33700022","Station Esso Aquitaine 2","","Esso","24/7"
"node","25211957",44.0175488,4.8705608,"84700004","Intermarché Sorgues","Intermarché","Groupement des Mousquetaires","24/7"
"node","25211963",43.1175789,5.9406619,"83000012","Station Total","","Total","24/7"
"node","25211988",49.5196546,2.719567,"60490005","Station Shell","","Shell","24/7"
"node","25212047",48.26171,2.722051,"77140010","Station Shell","","Shell","24/7"
"node","25212078",48.9663223,1.8667219,"78410002","Carrefour","","","24/7"
"node","25212098",47.0425592,-0.9002824,"49300001","Géant Casino","","Casino","24/7"
"node","25212101",45.881418,1.291854,"87280005","C. C. Cora","","Cora","24/7"
"node","25212105",46.451422,-0.0179634,"79800008","Station Shell","","Shell",""
"node","25212131",45.1953082,5.7501193,"38700003","","Total Access","Sarl Service 38.7","24/7"
"node","25212135",43.2070657,2.3353711,"11000015","Relais Total Du Viguier","","Total","24/7"
"node","25212150",47.6628524,1.3869774,"41000021","Esso","Esso","Esso","24/7"
"node","25212155",48.5624292,-3.1649713,"22200003","C. C. Carrefour","","Carrefour",""
"node","25212157",44.8501482,0.4927411,"24100014","Total Access","Total Access","Elf","24/7"
"node","25212165",43.9128883,1.9022063,"81600003","Intermarché","","Groupement des Mousquetaires","24/7"
"node","25212171",48.4359847,1.4432859,"28112001","C. C. Géant Casino","","Casino","24/7"
"node","25212174",43.3847394,0.050901,"65500002","Intermarché","","Groupement des Mousquetaires","24/7"
"node","25212176",45.8766272,6.0703462,"74600010","Station Avia","Avia","","24/7"
"node","25212179",43.7979145,4.3820265,"30132002","Intermarché","","Groupement des Mousquetaires","24/7"
"node","25212181",49.1669204,-0.2763952,"14730001","Station Bp","","BP",""
"node","25212183",48.039991,-1.5182061,"35410001","Hyper U","","","24/7"
"node","25212188",48.6906049,2.4544168,"91230005","Station Bp","","BP","24/7"
"node","25212196",47.5419582,0.3370654,"37330001","Super U","","Super U",""
"node","25212202",45.0487166,5.0752739,"26100008","Station Avia","","Avia","24/7"
"node","25212216",43.6834967,1.4204091,"31140010","Total Access","","","24/7"
"node","25212234",44.7756,-0.595,"33170007","Station Service Avia","","Avia",""
"node","25212236",46.9091732,6.3343932,"25300002","Renault Deffeuille Automobiles","","Total",""
"node","25212251",47.665193,-2.9043575,"56400010","Total","","Total",""
"node","25212257",42.6842194,2.8644493,"66000003","Station Dyneff","","","24/7"
"node","25212262",50.1672817,1.7547891,"80970003","Station Shell","","Shell","24/7"
"node","25212270",47.418102,2.9276757,"58200007","Station Total","","Total",""
"node","25212280",45.678572,4.7916087,"69230001","Statioin Service Auchan St Genis Laval","","Auchan","24/7"
